time_s,T_inf_C,C_inf_kg_per_kg
0.0,28.0,0.01963
7.20360180090045,28.0563061997253,0.01967058614508309
14.4072036018009,28.11471586478132,0.01971304958149544
21.61080540270135,28.175148435408982,0.019757307240696527
28.8144072036018,28.23752335184918,0.01980327605414584
36.01800900450225,28.301760054342818,0.01985087295330285
43.2216108054027,28.367777983130804,0.01990001486962704
50.42521260630315,28.435496578454046,0.01995061873457789
57.6288144072036,28.504835280553444,0.020002601479614888
64.83241620810405,28.576909655226956,0.020056569623867905
72.0360180090045,28.654665098143933,0.02011425874917419
79.23961980990495,28.736608380856516,0.020174927811212218
86.4432216108054,28.82092700765093,0.020237654579654586
93.64682341170585,28.9058084828134,0.020301516824173887
100.8504252126063,28.989440310630158,0.020365592314442724
108.05402701350675,29.070009995387434,0.02042895882013369
115.2576288144072,29.145705041371443,0.02049069411091938
122.46123061530764,29.21507425437517,0.020549972372099375
129.6648324162081,29.281312193378646,0.020607465055651156
136.86843421710856,29.34555487692876,0.020663833117603652
144.072036018009,29.407722056743655,0.020719474947896104
151.27563781890944,29.467733484541498,0.02077478893646773
158.4792396198099,29.52550891204044,0.020830173473257763
165.68284142071036,29.58096809095863,0.02088602694820543
172.8864432216108,29.63403077301423,0.020942747751249952
180.09004502251125,29.68461634177369,0.021000734374917576
187.2936468234117,29.730588734385904,0.021060843603080706
194.49724862431214,29.771327388469953,0.021123063319877698
201.7008504252126,29.80885041425426,0.02118653724775096
208.90445222611305,29.845175921967222,0.021250409109142894
216.1080540270135,29.882322021837272,0.021313822626495917
223.31165582791394,29.92230682409282,0.021375921522252418
230.5152576288144,29.96714843896228,0.021435849518854813
237.71885942971485,30.01886497667407,0.021492750338745502
244.92246123061528,30.08243923729383,0.021546098764298867
252.12606303151574,30.16547239495664,0.021596743689674187
259.3296648324162,30.263303274301705,0.021645335181767734
266.53326663331666,30.370509673913592,0.021692476606285233
273.7368684342171,30.481669392376887,0.02173877132893243
280.9404702351176,30.59136022827616,0.021784822715415042
288.144072036018,30.69415998019598,0.02183123413143881
295.34767383691843,30.784646446720938,0.02187860894270946
302.5512756378189,30.85827754513365,0.021927434529175838
309.75487743871935,30.922007132972304,0.02197679562094266
316.9584792396198,30.97988416753582,0.022026389434017263
324.16208104052026,31.033519927986468,0.022076259982849216
331.3656828414207,31.084525693486526,0.022126451281888077
338.5692846423211,31.13451274319827,0.022177007345583404
345.7728864432216,31.185092356283967,0.02222797218838476
352.97648824412204,31.237875811905912,0.022279389824741706
360.1800900450225,31.294474647739907,0.022331304291629234
367.38369184592295,31.356324168408353,0.02238377926731881
374.5872936468234,31.422498302984426,0.022436805874900136
381.79089544772387,31.49112605903616,0.022490324568427283
388.99449724862427,31.56033644413159,0.022544275801954332
396.1980990495247,31.628258465838755,0.022598600029535332
403.4017008504252,31.693021131725693,0.022653237705224368
410.60530265132564,31.752753449360434,0.0227081292830755
417.8089044522261,31.805584426311018,0.022763215217142797
425.01250625312656,31.850259109911523,0.022818395886738705
432.216108054027,31.8885301138487,0.02287358977183528
439.4197098549274,31.922367763499512,0.02292892651778795
446.6233116558279,31.953682987588635,0.022984546510247776
453.82691345672833,31.984386714840756,0.023040590134865844
461.0305152576288,32.01638987398053,0.023097197777293212
468.23411705852925,32.051603393732655,0.023154509823180958
475.4377188594297,32.09193820282181,0.02321266665818015
482.64132066033017,32.13965976292429,0.023271844215300964
489.84492246123057,32.19903016636613,0.0233324251713086
497.048524262131,32.26848984957685,0.023394221579097027
504.2521260630315,32.34509710227604,0.02345690831701752
511.45572786393194,32.42591021418326,0.023520160263421342
518.6593296648324,32.507987475018076,0.02358365229665976
525.8629314657328,32.58838717450005,0.02364705929508404
533.0665332666333,32.66416760234875,0.02371005613704544
540.2701350675337,32.73239026233586,0.023772319877741952
547.4737368684342,32.793360030571286,0.023835101528391592
554.6773386693346,32.850004690704935,0.0238991160191934
561.8809404702351,32.903819798823754,0.023963572279014723
569.0845422711355,32.95630091101469,0.024027679236722926
576.288144072036,33.00894358336468,0.02409064582118535
583.4917458729365,33.06324337196067,0.02415168096126936
590.6953476738369,33.1206958328896,0.0242099935858423
597.8989494747374,33.18279652223842,0.02426479262377153
605.1025512756378,33.25218485073196,0.024315530861247825
612.3061530765383,33.33131690843366,0.024362881981640043
619.5097548774387,33.4172991442477,0.024407672891720557
626.7133566783391,33.50697815222353,0.024450711827573062
633.9169584792396,33.5972005264106,0.024492807025281286
641.12056028014,33.68481286085837,0.02453476672092894
648.3241620810405,33.7666617496163,0.02457739915059973
655.5277638819409,33.83959378673382,0.024621512550377377
662.7313656828414,33.90094325615456,0.02466774573953372
669.9349674837418,33.95409746970897,0.024714925879927973
677.1385692846422,34.00179002716316,0.024762675349220203
684.3421710855428,34.04576143286348,0.024811020496516446
691.5457728864432,34.08775219115627,0.024859987670922724
698.7493746873437,34.129502806387876,0.024909603221545052
705.9529764882441,34.17275378290467,0.02495989349748946
713.1565782891446,34.21924562505297,0.025010884847861962
720.360180090045,34.2707211749945,0.025062602404069004
727.5637818909454,34.32922284608571,0.02511459979910234
734.7673836918459,34.39399661702618,0.025166744149490394
741.9709854927463,34.462853445919464,0.02521939179783379
749.1745872936468,34.53360429086911,0.025272899086733143
756.3781890945472,34.604060109978654,0.02532762235878909
763.5817908954477,34.67203186135164,0.025383917956602248
770.7853926963481,34.735330503091625,0.025442142222773245
777.9889944972485,34.791766993302154,0.0255026514999027
785.192596298149,34.8405390127693,0.0255666596074347
792.3961980990495,34.8847891314786,0.025635913688246657
799.59979989995,34.92571340667461,0.025709051575251756
806.8034017008504,34.964341713950496,0.025784558181861914
814.0070035017509,35.00170392889941,0.025860918421489017
821.2106053026513,35.03882992711452,0.025936617207544987
828.4142071035517,35.076749584188974,0.026010139453441713
835.6178089044522,35.11649277571595,0.02607997007259111
842.8214107053526,35.158760916328426,0.02614513210129
850.0250125062531,35.201257522468815,0.0262095073193317
857.2286143071535,35.243740835642996,0.026273510605674746
864.432216108054,35.286729975284864,0.026336300199108553
871.6358179089544,35.33074406082827,0.02639703433842251
878.8394197098548,35.37630221170709,0.026454871262406022
886.0430215107554,35.42392354735519,0.026508969209848483
893.2466233116558,35.47412718720644,0.026558486419539305
900.4502251125563,35.52744922768997,0.026602581042923172
907.6538269134567,35.58854486669219,0.026640824287926024
914.8574287143572,35.658489872459974,0.026674341426192762
922.0610305152576,35.73398014781312,0.02670461834624193
929.264632316158,35.81171159557142,0.026733140936592077
936.4682341170585,35.888380118554636,0.026761395085761752
943.6718359179589,35.96068161958258,0.0267908666822695
950.8754377188594,36.02531200147504,0.02682304161463387
958.0790395197598,36.0789671670518,0.02685940577137341
965.2826413206603,36.12035176390831,0.026900902044640046
972.4862431215607,36.154143708645876,0.026946635898534233
979.6898449224611,36.18280202263422,0.026996095775650333
986.8934467233616,36.20858604512355,0.027048818823566228
994.097048524262,36.23375511536402,0.027104342189859798
1001.3006503251626,36.260568572605834,0.027162203022108932
1008.504252126063,36.291285756099164,0.027221938467891508
1015.7078539269635,36.32816600509422,0.027283085674785407
1022.9114557278639,36.37469794393088,0.0273459620641103
1030.1150575287643,36.441601996430535,0.02741639998259549
1037.3186593296648,36.526110940821354,0.027493393265571407
1044.5222611305653,36.62230174799692,0.027574099124837347
1051.7258629314656,36.72425138885081,0.0276556747721926
1058.9294647323661,36.82603683427659,0.027735277419436464
1066.1330665332666,36.921735055167865,0.027810064278368234
1073.3366683341671,37.005423022418185,0.027877192560787203
1080.5402701350674,37.07122085626475,0.0279338320825043
1087.743871935968,37.12341617400246,0.027980651289435454
1094.9474737368685,37.16921688660589,0.028020996452453335
1102.1510755377687,37.210359724003126,0.02805700713653939
1109.3546773386693,37.248581416122256,0.028090822906675073
1116.5582791395698,37.285618692891376,0.028124583327841835
1123.7618809404703,37.323208284238554,0.028160427965021124
1130.9654827413706,37.36308692009188,0.02820049638319439
1138.169084542271,37.40699133037943,0.028246928147343094
1145.3726863431716,37.45677606754457,0.028304198185791166
1152.576288144072,37.512534409119965,0.02837676646592742
1159.7798899449724,37.57224754208454,0.028460287286102157
1166.983491745873,37.63384194626544,0.02855007019589707
1174.1870935467734,37.695244101489834,0.028641424744893836
1181.3906953476737,37.754380487584896,0.02872966048267415
1188.5942971485742,37.80917758437778,0.028810086958819706
1195.7978989494748,37.85756187169565,0.028878013722912182
1203.001500750375,37.897705680019534,0.02892989535109634
1210.2051025512756,37.93096863587961,0.02897294446510244
1217.408704352176,37.959506013932305,0.029010641650266143
1224.6123061530766,37.98521649695107,0.02904457957409366
1231.8159079539769,38.00999876770931,0.0290763509040912
1239.0195097548774,38.03575150898049,0.029107548307764963
1246.223111555778,38.06437340353802,0.029139764452621158
1253.4267133566782,38.09776313415534,0.029174592006165987
1260.6303151575787,38.13786603378797,0.029213603022715588
1267.8339169584792,38.19235534724997,0.02925504926881476
1275.0375187593797,38.26256023669193,0.02929732635292888
1282.24112056028,38.34382712181922,0.029340917742754092
1289.4447223611805,38.43150242233718,0.029386306905986554
1296.648324162081,38.520932557951205,0.029433977310322403
1303.8519259629813,38.60746394836661,0.02948441242345779
1311.0555277638819,38.68644301328878,0.02953809571308886
1318.2591295647824,38.75321617242308,0.029595510646911762
1325.4627313656829,38.80716471388767,0.029661268343817694
1332.6663331665832,38.856083230435516,0.029742608722118917
1339.8699349674837,38.90122452124762,0.029834569178306573
1347.0735367683842,38.94348564197444,0.029931710261282926
1354.2771385692845,38.98376364826638,0.03002859251995023
1361.480740370185,39.02295559577391,0.03011977650321075
1368.6843421710855,39.06195854014744,0.030199822759966754
1375.887943971986,39.1016695370374,0.0302632918391205
1383.0915457728863,39.14306621058051,0.030306347058321907
1390.2951475737868,39.18694372303354,0.03033904555669751
1397.4987493746873,39.23224799899641,0.03036581436888601
1404.7023511755876,39.27766219102233,0.03038864874504906
1411.9059529764882,39.321869451664455,0.03040954393534834
1419.1095547773887,39.363552933475994,0.0304304951899455
1426.3131565782892,39.40139578901014,0.03045349775900221
1433.5167583791895,39.43408117082006,0.030480546892680125
1440.72036018009,39.46030373165233,0.03051365334520671
1447.9239619809905,39.48064537006934,0.03055579132830933
1455.1275637818908,39.49704434383998,0.030606563831025967
1462.3311655827913,39.510870036213355,0.03066374865790777
1469.5347673836918,39.52349183043854,0.030725123613505892
1476.7383691845923,39.53627910976464,0.030788466502371492
1483.9419709854926,39.55060125744072,0.030851555129055713
1491.1455727863931,39.56782765671587,0.030912167298109715
1498.3491745872936,39.589327690839205,0.030968080814084652
1505.552776388194,39.62037804634916,0.031018745583951412
1512.7563781890944,39.668015146807996,0.03106718443364861
1519.959979989995,39.72782362791147,0.031114047783416882
1527.1635817908955,39.79498864580418,0.031159862324293172
1534.3671835917958,39.8646953566307,0.03120515474731444
1541.5707853926963,39.93212891653564,0.03125045174351762
1548.7743871935968,39.992474481663585,0.03129628000393969
1555.977988994497,40.04091720815912,0.03134316621961759
1563.1815907953976,40.07399525657979,0.03139155871446829
1570.385192596298,40.09943880420624,0.031441109060811726
1577.5887943971986,40.12058398441645,0.031491465414781705
1584.792396198099,40.13893292946047,0.03154235988596301
1591.9959979989994,40.15598777158837,0.031593524583940415
1599.1995997999,40.1732506430502,0.031644691618298686
1606.4032016008002,40.19222367609603,0.03169559309862259
1613.6068034017007,40.2144090029759,0.03174596113449691
1620.8104052026013,40.24130915541788,0.031795528336986144
1628.0140070035018,40.273995716226814,0.031844181473733205
1635.217608804402,40.312022962182354,0.03189213500714793
1642.4212106053026,40.354622204299375,0.03193964036419692
1649.624812406203,40.40102475359274,0.03198694897184679
1656.8284142071034,40.45046192107733,0.03203431225706412
1664.032016008004,40.502165017767986,0.03208198164681554
1671.2356178089044,40.55536535467957,0.032130208568067635
1678.439219609805,40.60929424282697,0.032179244447787025
1685.6428214107052,40.66588122034783,0.03222916222404372
1692.8464232116057,40.729465517202875,0.032279658680881125
1700.0500250125062,40.798021056048974,0.032330662691487856
1707.2536268134065,40.86930378779446,0.03238211434847931
1714.457228614307,40.94106966334767,0.03243395374447088
1721.6608304152076,41.01107463361692,0.032486120972077946
1728.864432216108,41.07707464951056,0.0325385561239159
1736.0680340170084,41.13682566193691,0.03259119929260015
1743.2716358179089,41.18860013474018,0.03264414544764514
1750.4752376188094,41.235070331418584,0.0326983026109016
1757.6788394197097,41.27789505305205,0.03275341608345801
1764.8824412206102,41.31815198895174,0.03280898559458244
1772.0860430215107,41.35691882842884,0.03286451087354294
1779.2896448224112,41.395273260794525,0.03291949164960757
1786.4932466233115,41.43429297535997,0.03297342765204439
1793.696848424212,41.47505566143638,0.03302581861012145
1800.9004502251125,41.51869914924564,0.03307615192426758
1808.1040520260128,41.56994671600818,0.033123314792251494
1815.3076538269133,41.62849937482272,0.03316764671314244
1822.5112556278139,41.690478829800476,0.03321030249394762
1829.7148574287144,41.752006785052714,0.033252436941674256
1836.9184592296147,41.80920494469063,0.033295204863329514
1844.1220610305152,41.85819501282547,0.03333976106592061
1851.3256628314157,41.89509869356846,0.03338726035645475
1858.529264632316,41.916037691030844,0.03343885754193913
1865.7328664332165,41.923269064729084,0.03349663054582779
1872.936468234117,41.92814696102813,0.033561925914434985
1880.1400700350175,41.93162600539689,0.03363274559053735
1887.3436718359178,41.93428801026613,0.0337070082796362
1894.5472736368183,41.93671478806662,0.03378263268723287
1901.7508754377188,41.93948815122909,0.03385753751882865
1908.9544772386191,41.94318991218434,0.03392964147992485
1916.1580790395196,41.94840188336309,0.033996863276022825
1923.3616808404201,41.9569365123369,0.03405793535291312
1930.5652826413207,41.97672847587041,0.034117007388041944
1937.768884442221,42.00701527996357,0.03417474663182926
1944.9724862431215,42.04528017567091,0.034230841382015875
1952.176088044022,42.08900641404698,0.034284979936342566
1959.3796898449223,42.135677246146294,0.03433685059255011
1966.5832916458228,42.18277592302343,0.0343861416483793
1973.7868934467233,42.22778569573289,0.034432541401570906
1980.9904952476238,42.26828993014367,0.03447572947267524
1988.194097048524,42.308591277385574,0.03451510570584208
1995.3976988494246,42.35120123001424,0.03455115180847716
2002.6013006503251,42.3948461825971,0.03458485152554745
2009.8049024512254,42.438252529701586,0.03461718860201987
2017.008504252126,42.48014666589512,0.03464914678286136
2024.2121060530264,42.51925498574514,0.03468170981303886
2031.415707853927,42.55430388381907,0.03471586143751931
2038.6193096548272,42.58401975468432,0.03475258540126964
2045.8229114557278,42.608211709427906,0.034792052297515
2053.0265132566283,42.62896940690079,0.03483303008982669
2060.2301150575286,42.647255234141554,0.03487538877425925
2067.4337168584293,42.66398410448335,0.03491903748500338
2074.6373186593296,42.680070931259266,0.034963885356249794
2081.84092046023,42.69643062780244,0.0350098415221892
2089.0445222611306,42.71397810744599,0.03505681511701232
2096.248124062031,42.733628283523025,0.03510471527490987
2103.451725862931,42.75601136547136,0.035153556801020294
2110.655327663832,42.77989255732699,0.03520391218152823
2117.8589294647322,42.80508901272802,0.03525574573648206
2125.0625312656325,42.831718202337804,0.03530889363977769
2132.2661330665333,42.85989759681972,0.035363192065311
2139.4697348674335,42.88974466683712,0.03541847718697788
2146.6733366683343,42.921376883053355,0.035474585178674224
2153.8769384692346,42.954911716131804,0.0355313522142959
2161.080540270135,42.99057391161122,0.03558865688536598
2168.2841420710356,43.03374236666034,0.03564847878637503
2175.487743871936,43.08509758216354,0.03571112811021628
2182.691345672836,43.14148083525765,0.03577543139575983
2189.894947473737,43.19973340307949,0.035840215181875745
2197.098549274637,43.25669656276584,0.03590430600743409
2204.3021510755375,43.30921159145354,0.03596653041130494
2211.5057528764382,43.35411976627939,0.036025714932358364
2218.7093546773385,43.38826236438019,0.03608068610946444
2225.912956478239,43.41175588086389,0.036133385787180596
2233.1165582791396,43.43028493138216,0.036188162900925226
2240.32016008004,43.44544142032045,0.03624316206503343
2247.5237618809406,43.458685922707524,0.036296375003142096
2254.727363681841,43.47147901357215,0.03634579343888807
2261.930965482741,43.485281267943094,0.036389409095908216
2269.134567283642,43.50155326084913,0.03642521369783941
2276.338169084542,43.521755567319005,0.03645119896831851
