time_s,T_inf_C,C_inf_kg_per_kg
0.0,27.967628571428563,0.019618571428571423
60.0,28.602485714285706,0.020049714285714275
120.0,29.162771428571418,0.020509428571428564
180.0,29.63685714285713,0.021019714285714277
240.0,30.153999999999982,0.02148599999999999
300.0,30.732171428571412,0.021920285714285705
360.0,31.352999999999984,0.022331714285714274
420.0,31.74902857142856,0.022776571428571417
480.0,32.20491428571427,0.023257714285714274
540.0,32.66254285714284,0.023775999999999988
600.0,33.27357142857141,0.02425342857142856
660.0,33.799285714285695,0.024664571428571414
720.0,34.33554285714284,0.025053142857142843
780.0,34.75465714285713,0.02554999999999999
840.0,35.151342857142836,0.026105428571428557
900.0,35.577828571428554,0.026558857142857134
960.0,35.984457142857124,0.026905142857142843
1020.0,36.48814285714284,0.027355999999999988
1080.0,36.95702857142855,0.027840857142857132
1140.0,37.487057142857125,0.028368857142857133
1200.0,37.80365714285712,0.028813999999999985
1260.0,38.24097142857141,0.029233142857142846
1320.0,38.68934285714283,0.029688857142857128
1380.0,39.16108571428569,0.03016571428571427
1440.0,39.398342857142836,0.030599142857142846
1500.0,39.69297142857141,0.0309422857142857
1560.0,39.96559999999998,0.031383714285714265
1620.0,40.284199999999984,0.03178142857142856
1680.0,40.6480857142857,0.03219514285714284
1740.0,41.11319999999998,0.03262685714285714
1800.0,41.571714285714265,0.03303914285714284
1860.0,41.8256857142857,0.03350228571428569
1920.0,42.02999999999997,0.03400171428571427
1980.0,42.25639999999998,0.034449428571428554
2040.0,42.55137142857141,0.03477971428571427
2100.0,42.759571428571405,0.035131714285714266
2160.0,43.0294857142857,0.035595428571428556
2220.0,43.30754285714284,0.036086571428571405
2280.0,43.63351428571426,0.03639142857142855
2340.0,43.86954285714283,0.03661742857142855
2400.0,44.194828571428545,0.03690571428571427
2460.0,44.44908571428569,0.03730057142857141
2520.0,44.62854285714283,0.03769599999999998
2580.0,44.80145714285712,0.03808828571428569
2640.0,45.076371428571406,0.03837514285714284
2700.0,45.301314285714255,0.038641714285714265
2760.0,45.344571428571406,0.03901285714285713
2820.0,45.52491428571427,0.039328857142857124
2880.0,45.70159999999998,0.03968914285714284
2940.0,45.83302857142854,0.039929428571428546
3000.0,45.847885714285695,0.04033799999999998
3060.0,46.12182857142855,0.04052599999999998
3120.0,46.39551428571426,0.040895428571428555
3180.0,46.6489714285714,0.041174571428571415
3240.0,46.77385714285712,0.041606857142857126
3300.0,46.88182857142856,0.04184342857142855
3360.0,46.98459999999997,0.042075714285714265
3420.0,47.01202857142855,0.0422642857142857
3480.0,47.03842857142855,0.042525714285714264
3540.0,47.17262857142855,0.04266114285714284
3600.0,47.388314285714266,0.042843428571428546
3660.0,47.548142857142835,0.04303599999999998
3720.0,47.65611428571426,0.043399428571428554
3780.0,47.80674285714284,0.04361199999999998
3840.0,47.88705714285712,0.043765142857142836
3900.0,47.94168571428569,0.0439302857142857
3960.0,47.991742857142825,0.04412799999999998
4020.0,47.95822857142855,0.04424657142857141
4080.0,48.00879999999997,0.0443902857142857
4140.0,48.10179999999998,0.04463799999999998
4200.0,48.2159714285714,0.04482057142857141
4260.0,48.37891428571426,0.04494771428571426
4320.0,48.49765714285713,0.04511771428571426
4380.0,48.44437142857141,0.04529657142857141
4440.0,48.380742857142835,0.045432571428571406
4500.0,48.476885714285686,0.045650285714285685
4560.0,48.64828571428569,0.045785428571428546
4620.0,48.756771428571405,0.04598714285714284
4680.0,48.888799999999975,0.04621114285714284
4740.0,48.951228571428544,0.04639114285714284
4800.0,48.95388571428569,0.046358285714285685
4860.0,49.0057714285714,0.04639857142857141
4920.0,49.00659999999998,0.04661885714285713
4980.0,48.94739999999997,0.04680828571428569
5040.0,48.8131714285714,0.04695599999999998
5100.0,48.98902857142854,0.04700742857142855
5160.0,49.16379999999998,0.047115142857142835
5220.0,49.17619999999998,0.04711514285714283
5280.0,49.140942857142825,0.04725428571428569
5340.0,49.133742857142835,0.047285714285714264
5400.0,49.25442857142855,0.04741542857142855
5460.0,49.30219999999997,0.04756999999999998
5520.0,49.37088571428569,0.04766028571428568
5580.0,49.29051428571426,0.04768571428571427
5640.0,49.364599999999975,0.04764257142857141
5700.0,49.424371428571405,0.04783514285714284
5760.0,49.395828571428545,0.04780999999999998
5820.0,49.26368571428569,0.04803171428571427
5880.0,49.40402857142855,0.04800514285714283
5940.0,49.64494285714284,0.048192571428571404
6000.0,49.77771428571426,0.04826514285714283
6060.0,49.598714285714266,0.04841885714285712
6120.0,49.60751428571426,0.04840199999999997
6180.0,49.700142857142836,0.048474857142857125
6240.0,49.81068571428568,0.04863314285714283
6300.0,49.71208571428569,0.04858914285714283
6360.0,49.63862857142855,0.04857857142857141
6420.0,49.50422857142854,0.04848399999999998
6480.0,49.613885714285686,0.048609428571428547
6540.0,49.73457142857141,0.0485922857142857
6600.0,49.73717142857141,0.048707714285714264
6660.0,49.58425714285712,0.04875485714285712
6720.0,49.661028571428545,0.04886171428571427
6780.0,49.66991428571426,0.04886028571428569
6840.0,49.74637142857141,0.048937999999999975
6900.0,49.82588571428569,0.04906714285714283
6960.0,49.9507714285714,0.049094857142857114
7020.0,49.84794285714284,0.049059428571428546
7080.0,49.82071428571426,0.04915714285714283
7140.0,49.81948571428569,0.049163714285714255
7200.0,49.898457142857126,0.049055714285714265
7260.0,49.79605714285712,0.04890742857142855
7320.0,49.75288571428569,0.049067428571428554
7380.0,49.6577714285714,0.04916999999999998
7440.0,49.73945714285712,0.0493062857142857
7500.0,49.75782857142855,0.049352571428571405
7560.0,49.788085714285685,0.04934399999999998
7620.0,49.674171428571405,0.049353999999999974
7680.0,49.745971428571394,0.04945942857142854
7740.0,49.76668571428569,0.04947342857142855
7800.0,49.89931428571426,0.04935199999999997
7860.0,49.94662857142855,0.04931485714285712
7920.0,49.96474285714284,0.049334857142857125
7980.0,49.887885714285694,0.04926942857142855
8040.0,49.78888571428569,0.04941828571428569
8100.0,49.88762857142855,0.04954714285714283
8160.0,49.91685714285712,0.04955542857142854
8220.0,50.07154285714284,0.049507714285714266
8280.0,49.88988571428569,0.049574285714285696
8340.0,49.86445714285712,0.049684285714285695
8400.0,49.814457142857115,0.04973314285714284
8460.0,50.01008571428569,0.049735999999999975
8520.0,50.046714285714266,0.049589714285714265
8580.0,50.02948571428569,0.049651714285714264
8640.0,49.88868571428569,0.04975228571428569
8700.0,49.84345714285712,0.04988599999999997
8760.0,49.86662857142855,0.04971171428571427
8820.0,49.93902857142855,0.04970685714285712
8880.0,49.84085714285712,0.049703999999999984
8940.0,49.871971428571406,0.04981542857142855
9000.0,50.06965714285712,0.04984685714285712
9060.0,50.11305714285712,0.050025428571428554
9120.0,49.99254285714283,0.04999314285714284
9180.0,49.85985714285712,0.04989028571428568
9240.0,49.968314285714264,0.049963714285714264
9300.0,49.92802857142855,0.05005885714285712
9360.0,50.01108571428569,0.05000371428571427
9420.0,50.0213714285714,0.049940571428571404
9480.0,50.15439999999998,0.049934857142857114
9540.0,50.01194285714284,0.05000285714285711
9600.0,50.023942857142835,0.0501345714285714
9660.0,49.99585714285712,0.050061999999999975
9720.0,49.941028571428554,0.05000714285714284
9780.0,49.838514285714254,0.05011885714285712
9840.0,49.90905714285712,0.05014199999999998
9900.0,50.04085714285712,0.05006571428571426
9960.0,50.11614285714283,0.04993857142857141
